`Jan 30 16:24:57 bc1 pbft-engine[1136]: INFO  | pbft_engine::engine: | Received PeerConnected message with peer info: PeerInfo { peer_id: [2, 251, 163, 36, 246, 153, 171, 101, 160, 163, 129, 32, 16, 226, 114, 198, 12, 165, 91, 96, 190, 54, 190, 79, 201, 151, 135, 80, 99, 42, 77, 175, 87] }
Jan 30 17:19:30 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:39 | (PP, view 96, seq 164): Received f + 1 ViewChange messages; starting early view change
Jan 30 17:19:30 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:16 | (PP, view 96, seq 164): Starting change to view 97
Jan 30 17:19:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:48 | (V(97), view 97, seq 164): Updated to view 97
Jan 30 17:19:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 97, seq 164): Got BlockNew: 164 / eedf0a67cf7a0a06ee2842764baa67d088a57a45f8a6f5841a2b7b2346c7e19023f448e491f5747e823f3f0bc3bb5eed6e5df0895c8f63a6349ae76c2bd3e1b9
Jan 30 17:19:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: eedf0a67cf7a0a06ee2842764baa67d088a57a45f8a6f5841a2b7b2346c7e19023f448e491f5747e823f3f0bc3bb5eed6e5df0895c8f63a6349ae76c2bd3e1b9
Jan 30 17:19:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 97, seq 164): Got BlockCommit for eedf0a67cf7a0a06ee2842764baa67d088a57a45f8a6f5841a2b7b2346c7e19023f448e491f5747e823f3f0bc3bb5eed6e5df0895c8f63a6349ae76c2bd3e1b9
Jan 30 17:19:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 97, seq 165): Got BlockNew: 165 / 77e6a68f1829eb3d1769053372c6ede8e449bb74c849b35f4b213dca76062303427a03776f06585a2fffac1b4c89c643159871de4922cba93c751292d83cd64c
Jan 30 17:19:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 77e6a68f1829eb3d1769053372c6ede8e449bb74c849b35f4b213dca76062303427a03776f06585a2fffac1b4c89c643159871de4922cba93c751292d83cd64c
Jan 30 17:19:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 97, seq 165): Got BlockCommit for 77e6a68f1829eb3d1769053372c6ede8e449bb74c849b35f4b213dca76062303427a03776f06585a2fffac1b4c89c643159871de4922cba93c751292d83cd64c
Jan 30 17:19:33 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 97, seq 166): Got BlockNew: 166 / 00ba23e79d13390203e2bfaccee4af258b3db9a16d6ae3c403ab71bd4911f0af2fada06182238229d379b68cbec39800501b57031123b3b0bb38dd1d7c0803d3
Jan 30 17:19:33 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 00ba23e79d13390203e2bfaccee4af258b3db9a16d6ae3c403ab71bd4911f0af2fada06182238229d379b68cbec39800501b57031123b3b0bb38dd1d7c0803d3
Jan 30 17:19:34 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 97, seq 166): Got BlockCommit for 00ba23e79d13390203e2bfaccee4af258b3db9a16d6ae3c403ab71bd4911f0af2fada06182238229d379b68cbec39800501b57031123b3b0bb38dd1d7c0803d3
Jan 30 17:19:34 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 97, seq 167): Got BlockNew: 167 / 303ab1d047d8ad3bbeb1d1650e83fb10ee973deda521e96583dd6e1267b4e98c34e3d38f3f1987d2c63e59754ffbf0dd0a4aacf4c4aef66971dfa5e284b8bfca
Jan 30 17:19:34 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 303ab1d047d8ad3bbeb1d1650e83fb10ee973deda521e96583dd6e1267b4e98c34e3d38f3f1987d2c63e59754ffbf0dd0a4aacf4c4aef66971dfa5e284b8bfca
Jan 30 17:19:35 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 97, seq 167): Got BlockCommit for 303ab1d047d8ad3bbeb1d1650e83fb10ee973deda521e96583dd6e1267b4e98c34e3d38f3f1987d2c63e59754ffbf0dd0a4aacf4c4aef66971dfa5e284b8bfca
Jan 30 17:19:36 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 97, seq 168): Got BlockNew: 168 / 0f44ac66ea5bf26a5652d5be9bae2a5b1281bf757ea3bbc8dc45131ef0073ede615e58f2bd43dbf706fe8e81610d4a308e1475e6e6deddc3425b37acb9bede17
Jan 30 17:19:36 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 0f44ac66ea5bf26a5652d5be9bae2a5b1281bf757ea3bbc8dc45131ef0073ede615e58f2bd43dbf706fe8e81610d4a308e1475e6e6deddc3425b37acb9bede17
Jan 30 17:19:37 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 97, seq 168): Got BlockCommit for 0f44ac66ea5bf26a5652d5be9bae2a5b1281bf757ea3bbc8dc45131ef0073ede615e58f2bd43dbf706fe8e81610d4a308e1475e6e6deddc3425b37acb9bede17
Jan 30 17:20:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:39 | (PP, view 97, seq 169): Received f + 1 ViewChange messages; starting early view change
Jan 30 17:20:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:16 | (PP, view 97, seq 169): Starting change to view 98
Jan 30 17:20:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:48 | (V(98), view 98, seq 169): Updated to view 98
Jan 30 17:20:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 169): Got BlockNew: 169 / 53c229e11284aa0f3840b42f38f00efdaad9e0fb43b2b6ce4b37211fca8d8f8d16327d8430d2153d46cb87742ecdf19221665a12cca951dc87acf2baacb21faf
Jan 30 17:20:08 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 53c229e11284aa0f3840b42f38f00efdaad9e0fb43b2b6ce4b37211fca8d8f8d16327d8430d2153d46cb87742ecdf19221665a12cca951dc87acf2baacb21faf
Jan 30 17:20:08 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 169): Got BlockCommit for 53c229e11284aa0f3840b42f38f00efdaad9e0fb43b2b6ce4b37211fca8d8f8d16327d8430d2153d46cb87742ecdf19221665a12cca951dc87acf2baacb21faf
Jan 30 17:20:09 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 170): Got BlockNew: 170 / 89339ada6cf2197a125f603f8d569d6489e474e6f192a6cdd5f1f87ab6ea1f74293d0799e3467e010453dd922df7d303b446573511065a4883917459030fcc57
Jan 30 17:20:09 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 89339ada6cf2197a125f603f8d569d6489e474e6f192a6cdd5f1f87ab6ea1f74293d0799e3467e010453dd922df7d303b446573511065a4883917459030fcc57
Jan 30 17:20:09 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 170): Got BlockCommit for 89339ada6cf2197a125f603f8d569d6489e474e6f192a6cdd5f1f87ab6ea1f74293d0799e3467e010453dd922df7d303b446573511065a4883917459030fcc57
Jan 30 17:20:10 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 171): Got BlockNew: 171 / 22371b5f36289f14e3bb684a3d118fe1b63d64fb74d8ef36a009c7d86fc0362e0deb2afc1c4cbf6025e953be1b663f1b1a6e76935abf9cb19384f9e86431e2ba
Jan 30 17:20:10 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 22371b5f36289f14e3bb684a3d118fe1b63d64fb74d8ef36a009c7d86fc0362e0deb2afc1c4cbf6025e953be1b663f1b1a6e76935abf9cb19384f9e86431e2ba
Jan 30 17:20:10 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 171): Got BlockCommit for 22371b5f36289f14e3bb684a3d118fe1b63d64fb74d8ef36a009c7d86fc0362e0deb2afc1c4cbf6025e953be1b663f1b1a6e76935abf9cb19384f9e86431e2ba
Jan 30 17:20:11 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 172): Got BlockNew: 172 / 4d20061df7e72553c26f9957bf8ba56d8f7508d653dbad80499087f0477b40bb1135349749f98e95a673576e0f0581579b0f29c6ba66f51866327e5ad2e2b45d
Jan 30 17:20:11 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 4d20061df7e72553c26f9957bf8ba56d8f7508d653dbad80499087f0477b40bb1135349749f98e95a673576e0f0581579b0f29c6ba66f51866327e5ad2e2b45d
Jan 30 17:20:11 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 172): Got BlockCommit for 4d20061df7e72553c26f9957bf8ba56d8f7508d653dbad80499087f0477b40bb1135349749f98e95a673576e0f0581579b0f29c6ba66f51866327e5ad2e2b45d
Jan 30 17:20:12 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 173): Got BlockNew: 173 / 9f29cb90f4b47f7748f85a88e67be34702c71666a4711d4deb529da7cc928b9649072b494217f9f0ebcff71a4ef075540054d809d9540349703854d72ebb2b1f
Jan 30 17:20:12 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 9f29cb90f4b47f7748f85a88e67be34702c71666a4711d4deb529da7cc928b9649072b494217f9f0ebcff71a4ef075540054d809d9540349703854d72ebb2b1f
Jan 30 17:20:12 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 173): Got BlockCommit for 9f29cb90f4b47f7748f85a88e67be34702c71666a4711d4deb529da7cc928b9649072b494217f9f0ebcff71a4ef075540054d809d9540349703854d72ebb2b1f
Jan 30 17:20:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 174): Got BlockNew: 174 / b40725c40dbd53ff1ecc6ecbebc69db2eb3e17b0e89331b9cc7a93df5ae44e051c3bee8870f97e41bd4118527f3823bbd1cb678fa701de6445061146ca808c12
Jan 30 17:20:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: b40725c40dbd53ff1ecc6ecbebc69db2eb3e17b0e89331b9cc7a93df5ae44e051c3bee8870f97e41bd4118527f3823bbd1cb678fa701de6445061146ca808c12
Jan 30 17:20:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 174): Got BlockCommit for b40725c40dbd53ff1ecc6ecbebc69db2eb3e17b0e89331b9cc7a93df5ae44e051c3bee8870f97e41bd4118527f3823bbd1cb678fa701de6445061146ca808c12
Jan 30 17:20:19 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 175): Got BlockNew: 175 / 648908ebb0fbe68f20d551668e04b8b1508d3969107c80f4185c902348dfe3d02ed82ce8e97cd60c2620269a2128ab36ef15f4e760f804741f8544fc8afac5c5
Jan 30 17:20:19 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 648908ebb0fbe68f20d551668e04b8b1508d3969107c80f4185c902348dfe3d02ed82ce8e97cd60c2620269a2128ab36ef15f4e760f804741f8544fc8afac5c5
Jan 30 17:20:20 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 175): Got BlockCommit for 648908ebb0fbe68f20d551668e04b8b1508d3969107c80f4185c902348dfe3d02ed82ce8e97cd60c2620269a2128ab36ef15f4e760f804741f8544fc8afac5c5
Jan 30 17:20:20 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 176): Got BlockNew: 176 / b6147b74b72d6e8d8a44839a65331bbc1d5f542739a14c52e0cf3207df513fc44c5ef7cdef83529dc4ffe493d48535cb5f0ca3b2d1d6dad73c8f022f76510257
Jan 30 17:20:20 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: b6147b74b72d6e8d8a44839a65331bbc1d5f542739a14c52e0cf3207df513fc44c5ef7cdef83529dc4ffe493d48535cb5f0ca3b2d1d6dad73c8f022f76510257
Jan 30 17:20:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 176): Got BlockCommit for b6147b74b72d6e8d8a44839a65331bbc1d5f542739a14c52e0cf3207df513fc44c5ef7cdef83529dc4ffe493d48535cb5f0ca3b2d1d6dad73c8f022f76510257
Jan 30 17:20:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 177): Got BlockNew: 177 / 3030e17286f298ec46956013f3e16a28112a5bd4fdeea483a781475bd821074449f1b5aa46eeba948902bbf4a5fb05ed458b57fec3666ed4a356971ac3fa144b
Jan 30 17:20:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 3030e17286f298ec46956013f3e16a28112a5bd4fdeea483a781475bd821074449f1b5aa46eeba948902bbf4a5fb05ed458b57fec3666ed4a356971ac3fa144b
Jan 30 17:20:23 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 177): Got BlockCommit for 3030e17286f298ec46956013f3e16a28112a5bd4fdeea483a781475bd821074449f1b5aa46eeba948902bbf4a5fb05ed458b57fec3666ed4a356971ac3fa144b
Jan 30 17:20:26 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 178): Got BlockNew: 178 / 71424f26b30cb7f73f8e58f038efbb2d44365e9454ff8404b0a66264b8935fb057fbe3bc997d84167c42bc08f6a8cd353629c8c25d1244e706f23c90d9ef1f8e
Jan 30 17:20:26 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 71424f26b30cb7f73f8e58f038efbb2d44365e9454ff8404b0a66264b8935fb057fbe3bc997d84167c42bc08f6a8cd353629c8c25d1244e706f23c90d9ef1f8e
Jan 30 17:20:27 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 178): Got BlockCommit for 71424f26b30cb7f73f8e58f038efbb2d44365e9454ff8404b0a66264b8935fb057fbe3bc997d84167c42bc08f6a8cd353629c8c25d1244e706f23c90d9ef1f8e
Jan 30 17:20:29 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 179): Got BlockNew: 179 / 5b843002efd7354aef4af41c8070efe41af11579f492be539253f3002235e574336b91be47eef730b3a543292ba27851e95e1d8ef78149d452b5a7ff9789cdec
Jan 30 17:20:29 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 5b843002efd7354aef4af41c8070efe41af11579f492be539253f3002235e574336b91be47eef730b3a543292ba27851e95e1d8ef78149d452b5a7ff9789cdec
Jan 30 17:20:30 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 179): Got BlockCommit for 5b843002efd7354aef4af41c8070efe41af11579f492be539253f3002235e574336b91be47eef730b3a543292ba27851e95e1d8ef78149d452b5a7ff9789cdec
Jan 30 17:20:30 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 180): Got BlockNew: 180 / e79ba389a58eefe635cabf9878048f445f66f705489e1b2f4b85cd1511c3b467215fe04ec1946286382c202b725dfdaf3835b11bece5aee71ed68268be09afea
Jan 30 17:20:30 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: e79ba389a58eefe635cabf9878048f445f66f705489e1b2f4b85cd1511c3b467215fe04ec1946286382c202b725dfdaf3835b11bece5aee71ed68268be09afea
Jan 30 17:20:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 180): Got BlockCommit for e79ba389a58eefe635cabf9878048f445f66f705489e1b2f4b85cd1511c3b467215fe04ec1946286382c202b725dfdaf3835b11bece5aee71ed68268be09afea
Jan 30 17:20:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 181): Got BlockNew: 181 / b190f81c1ecb1227eb992c0588f66529530f20762a353895884b50b28735390f5174bd54c6f17abb5a85b6c7a4c2427b99a44520d749b1b53db6293456c2bc6f
Jan 30 17:20:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: b190f81c1ecb1227eb992c0588f66529530f20762a353895884b50b28735390f5174bd54c6f17abb5a85b6c7a4c2427b99a44520d749b1b53db6293456c2bc6f
Jan 30 17:20:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 181): Got BlockCommit for b190f81c1ecb1227eb992c0588f66529530f20762a353895884b50b28735390f5174bd54c6f17abb5a85b6c7a4c2427b99a44520d749b1b53db6293456c2bc6f
Jan 30 17:20:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 182): Got BlockNew: 182 / 35680543b9fe77b7b4f8d0fab01c6389fdbbcbcd22095b2c8befc0543ee933b72508e833489d3f89dad632063a38a466fcd330e63cc3cfd3cdd60a925c9cc15a
Jan 30 17:20:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 35680543b9fe77b7b4f8d0fab01c6389fdbbcbcd22095b2c8befc0543ee933b72508e833489d3f89dad632063a38a466fcd330e63cc3cfd3cdd60a925c9cc15a
Jan 30 17:20:33 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 182): Got BlockCommit for 35680543b9fe77b7b4f8d0fab01c6389fdbbcbcd22095b2c8befc0543ee933b72508e833489d3f89dad632063a38a466fcd330e63cc3cfd3cdd60a925c9cc15a
Jan 30 17:20:36 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 183): Got BlockNew: 183 / dda4e573fc7fcf166dde9abc46f880f754097873a557e3858bec3a24095d527e4f2d5b103e942148bc37c25a4885d0c5ea70ebc59d5ebd87749873878a33e805
Jan 30 17:20:37 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: dda4e573fc7fcf166dde9abc46f880f754097873a557e3858bec3a24095d527e4f2d5b103e942148bc37c25a4885d0c5ea70ebc59d5ebd87749873878a33e805
Jan 30 17:20:37 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 183): Got BlockCommit for dda4e573fc7fcf166dde9abc46f880f754097873a557e3858bec3a24095d527e4f2d5b103e942148bc37c25a4885d0c5ea70ebc59d5ebd87749873878a33e805
Jan 30 17:20:40 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 184): Got BlockNew: 184 / 479902578e082bdb820a966d2faee9761147c332d1ead1ece351458e7ac271d754fe6d8fbf3b2f7fc13be6caa301eaf6afe6176311c7be2924ac35538fb78b14
Jan 30 17:20:40 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 479902578e082bdb820a966d2faee9761147c332d1ead1ece351458e7ac271d754fe6d8fbf3b2f7fc13be6caa301eaf6afe6176311c7be2924ac35538fb78b14
Jan 30 17:20:41 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 98, seq 184): Got BlockCommit for 479902578e082bdb820a966d2faee9761147c332d1ead1ece351458e7ac271d754fe6d8fbf3b2f7fc13be6caa301eaf6afe6176311c7be2924ac35538fb78b14
Jan 30 17:20:41 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 98, seq 185): Got BlockNew: 185 / 128575c77b54816f48cd375f294542a149f11e6b300c6a31ac736642c17757380880d52231e5f20d64878b9f7ed6778d6319b1e87f8733a8a7ff81f8e7337248
Jan 30 17:20:41 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 128575c77b54816f48cd375f294542a149f11e6b300c6a31ac736642c17757380880d52231e5f20d64878b9f7ed6778d6319b1e87f8733a8a7ff81f8e7337248
Jan 30 17:20:42 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:39 | (Pr, view 98, seq 185): Received f + 1 ViewChange messages; starting early view change
Jan 30 17:20:42 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:16 | (Pr, view 98, seq 185): Starting change to view 99
Jan 30 17:20:42 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:48 | (V(99), view 99, seq 185): Updated to view 99
Jan 30 17:20:42 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 99, seq 185): Got BlockNew: 185 / 051ccdc6b483173e8902c1fdd1f631be4ccfc2086d54d8af10c70d6b2b79c8684072af379a3aa8dfd15d770afcf83aeb54426f5a737ac2a3e3a7a6ffdd6ea7ba
Jan 30 17:20:42 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 051ccdc6b483173e8902c1fdd1f631be4ccfc2086d54d8af10c70d6b2b79c8684072af379a3aa8dfd15d770afcf83aeb54426f5a737ac2a3e3a7a6ffdd6ea7ba
Jan 30 17:20:43 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 99, but a Prepare for view 98 was received
Jan 30 17:20:43 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 99, but a Commit for view 98 was received
Jan 30 17:20:43 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:39 | (Pr, view 99, seq 185): Received f + 1 ViewChange messages; starting early view change
Jan 30 17:20:43 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:16 | (Pr, view 99, seq 185): Starting change to view 100
Jan 30 17:20:44 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:48 | (V(100), view 100, seq 185 *): Updated to view 100
Jan 30 17:20:44 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 100, seq 185 *): Publishing block cf74778ffc28b99d170cea524f3c124ffd105a439a604a17e7fe9d9921f8f2013ba061a7556de9349691a6fad3b44932238b02437e9ac08b43b6822b475c7303
Jan 30 17:20:44 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 100, seq 185 *): Got BlockNew: 185 / cf74778ffc28b99d170cea524f3c124ffd105a439a604a17e7fe9d9921f8f2013ba061a7556de9349691a6fad3b44932238b02437e9ac08b43b6822b475c7303
Jan 30 17:20:44 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: cf74778ffc28b99d170cea524f3c124ffd105a439a604a17e7fe9d9921f8f2013ba061a7556de9349691a6fad3b44932238b02437e9ac08b43b6822b475c7303
Jan 30 17:20:44 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:20:44 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Prepare for view 99 was received
Jan 30 17:20:45 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | Commit timeout expired; proposing view change
Jan 30 17:20:45 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:16 | (Co, view 100, seq 185 *): Starting change to view 101
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:47 | Failed to cancel block when becoming secondary: InvalidState("Cannot cancel block in current state")
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:48 | (V(101), view 101, seq 185): Updated to view 101
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 101, seq 185): Got BlockNew: 186 / c6af7c91d26c075d14b5408be396e1f43bf21dbe6ce58218a3f284e2881065a24ea54b1a6c258dadf94c567d1707bf3d1f393d9ac0c92188fc93d0c2460999dd
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: c6af7c91d26c075d14b5408be396e1f43bf21dbe6ce58218a3f284e2881065a24ea54b1a6c258dadf94c567d1707bf3d1f393d9ac0c92188fc93d0c2460999dd
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:78 | (PP, view 101, seq 185): Attempting to commit block 185 using catch-up
Jan 30 17:21:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:79 | Updating view from 101 to 100
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::node:16 | Got PrePrepare from a secondary node [2, 90, 217, 15, 176, 178, 68, 234, 123, 171, 249, 159, 203, 9, 99, 139, 160, 164, 86, 58, 143, 165, 129, 182, 114, 82, 111, 17, 172, 95, 226, 89, 75]; ignoring message
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Prepare for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Prepare for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Prepare for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Commit for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Commit for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Commit for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: WARN  | pbft_engine::engine: | InvalidMessage: Node is on view 100, but a Commit for view 101 was received
Jan 30 17:21:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(true), view 100, seq 185 *): Got BlockCommit for cf74778ffc28b99d170cea524f3c124ffd105a439a604a17e7fe9d9921f8f2013ba061a7556de9349691a6fad3b44932238b02437e9ac08b43b6822b475c7303
Jan 30 17:21:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:91 | (PP, view 100, seq 186 *): Requesting seal to finish catch-up to block 186
Jan 30 17:21:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 100, seq 186 *): Got BlockNew: 187 / eda8714eb9eae3c44d07b6fb5dce9fc7237e40af7fefe0bc0544d821b56cc6e07f783d1f236c296a2a8ff99e257f17b86f2be2bfa5876e2eb43d53ed281e7b6c
Jan 30 17:21:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:78 | (PP, view 100, seq 186 *): Attempting to commit block 186 using catch-up
Jan 30 17:21:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:79 | Updating view from 100 to 101
Jan 30 17:21:18 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: eda8714eb9eae3c44d07b6fb5dce9fc7237e40af7fefe0bc0544d821b56cc6e07f783d1f236c296a2a8ff99e257f17b86f2be2bfa5876e2eb43d53ed281e7b6c
Jan 30 17:21:18 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 101, seq 186): Got BlockCommit for c6af7c91d26c075d14b5408be396e1f43bf21dbe6ce58218a3f284e2881065a24ea54b1a6c258dadf94c567d1707bf3d1f393d9ac0c92188fc93d0c2460999dd
Jan 30 17:21:19 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (Fi(false), view 101, seq 187): Got BlockNew: 188 / fb8d7acf3379b2d1053ff2c285e6761eedcc7e90e2f9ac30632ab1ead560d4a17ae40d02eff2294c8eb1eb896f787fabf23768dff6f4ad8e4f7c74587d1c04c4
